id	word	answerJa	family	pos	unit	order
conclusive	conclusive	決定的な	conclusive	adjective	core	602
competence	competence	能力	compete	noun	core	603
concrete	concrete	コンクリート	concrete	other	core	604
consent	consent	同意	consent	adjective	core	605
competent	competent	有能な	compete	adjective	core	606
condemn	condemn	非難する	condemn	verb	core	607
consequence	consequence	結果	consequence	noun	core	608
competition	competition	競争	compete	noun	core	609
condemnation	condemnation	非難	condemnation	noun	core	610
consequent	consequent	結果としての	consequent	adjective	core	611
competitive	competitive	競争力のある	competitive	adjective	core	612
conduct	conduct	行為	conduct	other	core	613
consequently	consequently	したがって	consequent	adverb	core	614
complain	complain	不平を言う	complain	verb	core	615
conductor	conductor	指揮者	conduct	noun	core	616
conservation	conservation	保全	conserve	noun	core	617
complaint	complaint	苦情	complaint	other	core	618
center	center	センター	center	other	core	619
conservationist	conservationist	自然保護活動家	conserve	noun	core	620
complete	complete	完了	complete	other	core	621
conference	conference	会議	conference	noun	core	622
conservatism	conservatism	保守主義	conservatism	noun	core	623
complex	complex	複雑な	complex	adjective	core	624
confess	confess	告白する	confess	verb	core	625
conservative	conservative	保守的	conservative	adjective	core	626
complexity	complexity	複雑さ	complex	noun	core	627
confession	confession	告白	confess	noun	core	628
compliance	compliance	コンプライアンス	compliance	noun	core	629
confide	confide	打ち明ける	confide	verb	core	630
conserve	conserve	節約する	conserve	verb	core	631
complicate	complicate	複雑にする	complicate	verb	core	632
confidence	confidence	自信	confide	noun	core	633
consider	consider	検討する	consider	verb	core	634
complicated	complicated	複雑な	complicated	adjective	core	635
confident	confident	自信を持って	confide	adjective	core	636
considerable	considerable	かなりの	consider	adjective	core	637
complication	complication	合併症	complicate	noun	core	638
confidential	confidential	機密	confidential	adjective	core	639
considerate	considerate	思いやりのある	considerate	verb	core	640
compliment	compliment	褒める	compliment	noun	core	641
confine	confine	閉じ込める	confine	verb	core	642
consideration	consideration	考慮	considerate	noun	core	643
complimentary	complimentary	無料	compliment	adjective	core	644
confined	confined	閉じ込められた	confined	other	core	645
comply	comply	従う	comply	adverb	core	646
confinement	confinement	監禁	confine	noun	core	647
consist	consist	構成される	consist	noun	core	648
component	component	コンポーネント	component	adjective	core	649
confirm	confirm	確認する	confirm	verb	core	650
consistency	consistency	一貫性	consistency	other	core	651
consistent	consistent	一貫した	consist	adjective	core	652
compose	compose	作曲する	compose	verb	core	653
confirmation	confirmation	確認	confirmation	noun	core	654
consolation	consolation	慰め	console	noun	core	655
composition	composition	構成	compose	noun	core	656
confirmed	confirmed	確認された	confirmed	other	core	657
console	console	コンソール	console	other	core	658
compound	compound	化合物	compound	other	core	659
conflict	conflict	紛争	conflict	other	core	660
conspicuous	conspicuous	目立つ	conspicuous	adjective	core	661
comprehend	comprehend	理解する	comprehend	verb	core	662
conform	conform	適合する	conform	verb	core	663
constant	constant	定数	constant	adjective	core	664
constantly	constantly	常に	constant	adverb	core	665
constituent	constituent	構成要素	constituent	adjective	core	666
constitute	constitute	構成する	constitute	verb	core	667
constitution	constitution	憲法	constitute	noun	core	668
construct	construct	構築する	construct	verb	core	669
construction	construction	建設	construct	noun	core	670
consult	consult	相談する	consult	verb	core	671
consultant	consultant	コンサルタント	consult	adjective	core	672
consume	consume	消費する	consume	verb	core	673
consumer	consumer	消費者	consume	noun	core	674
consumption	consumption	消費	consumption	noun	core	675
contain	contain	含む	contain	verb	core	676
container	container	コンテナ	contain	noun	core	677
contaminate	contaminate	汚染する	contaminate	verb	core	678
contamination	contamination	汚染	contaminate	noun	core	679
contemplate	contemplate	熟考する	contemplate	verb	core	680
contemplation	contemplation	熟考	contemplate	noun	core	681
contemporary	contemporary	現代的な	contemporary	adjective	core	682
contempt	contempt	軽蔑する	contempt	verb	core	683
contemptuous	contemptuous	軽蔑的な	contemptuous	adjective	core	684
contend	contend	争う	contend	verb	core	685
content	content	内容	content	adjective	core	686
contention	contention	争い	content	noun	core	687
context	context	コンテキスト	context	other	core	688
contextual	contextual	文脈に応じた	contextual	adjective	core	689
contract	contract	契約	contract	other	core	690
contractor	contractor	請負業者	contract	noun	core	691
contradict	contradict	矛盾する	contradict	verb	core	692
contradiction	contradiction	矛盾	contradict	noun	core	693
contradictory	contradictory	矛盾した	contradict	noun	core	694
contrary	contrary	逆に	contrary	adjective	core	695
contrast	contrast	コントラスト	contrast	other	core	696
contribute	contribute	貢献する	contribute	verb	core	697
contribution	contribution	貢献	contribute	noun	core	698
control	control	コントロール	control	other	core	699
controversial	controversial	物議を醸す	controversy	adjective	core	700
controversy	controversy	論争	controversy	other	core	701
convenience	convenience	利便性	convenience	noun	core	702
convenient	convenient	便利な	convenient	adjective	core	703
convention	convention	慣例	convention	noun	core	704
conventional	conventional	従来の	convention	adjective	core	705
conversation	conversation	会話	converse	noun	core	706
converse	converse	会話する	converse	verb	core	707
conversion	conversion	変換	converse	noun	core	708
convert	convert	変換する	convert	verb	core	709
convertible	convertible	コンバーチブル	convert	adjective	core	710
convey	convey	伝える	convey	verb	core	711
conveyance	conveyance	輸送	convey	noun	core	712
convict	convict	有罪判決を受ける	convict	verb	core	713
conviction	conviction	有罪判決	convict	noun	core	714
convince	convince	説得する	convince	verb	core	715
convincing	convincing	説得力のある	convincing	verb	core	716
cooperate	cooperate	協力する	cooperate	verb	core	717
cooperation	cooperation	協力	cooperate	noun	core	718
cooperative	cooperative	協力的	cooperate	adjective	core	719
cope	cope	対処する	cope	verb	core	720
core	core	コア	core	other	core	721
corporate	corporate	企業	corporate	other	core	722
corporation	corporation	株式会社	corporate	noun	core	723
correct	correct	正しい	correct	adjective	core	724
correction	correction	修正	correct	noun	core	725
correspond	correspond	対応する	correspond	verb	core	726
correspondence	correspondence	対応	correspond	noun	core	727
correspondent	correspondent	特派員	correspond	adjective	core	728
corrupt	corrupt	腐敗した	corrupt	verb	core	729
corruption	corruption	汚職	corrupt	noun	core	730
cortex	cortex	皮質	cortex	noun	core	731
cosmetic	cosmetic	化粧品	cosmetic	adjective	core	732
cost	cost	コスト	cost	verb	core	733
cottage	cottage	コテージ	cottage	noun	core	734
cough	cough	咳	cough	other	core	735
council	council	評議会	council	other	core	736
counterpart	counterpart	相手方	counterpart	other	core	737
county	county	郡	county	noun	core	738
courage	courage	勇気	courage	noun	core	739
courageous	courageous	勇敢な	courage	adjective	core	740
court	court	法廷	court	other	core	741
courteous	courteous	礼儀正しい	courteous	adjective	core	742
courtesy	courtesy	礼儀	courtesy	other	core	743
coward	coward	卑怯者	coward	adverb	core	744
cowardly	cowardly	卑怯な	coward	adverb	core	745
crack	crack	ひび割れ	crack	other	core	746
craft	craft	クラフト	craft	other	core	747
craftsman	craftsman	職人	craftsman	noun	core	748
cram	cram	塾	cram	other	core	749
crash	crash	クラッシュ	crash	other	core	750
crawl	crawl	クロール	crawl	other	core	751
create	create	作成する	create	verb	core	752
creative	creative	クリエイティブな	create	adjective	core	753
creativity	creativity	創造性	create	noun	core	754
creature	creature	生き物	creature	other	core	755
credit	credit	クレジット	credit	other	core	756
creed	creed	信条	creed	other	core	757
creep	creep	クリープ	creep	other	core	758
crime	crime	犯罪	crime	other	core	759
criminal	criminal	犯罪者	criminal	adjective	core	760
crisis	crisis	危機	crisis	other	core	761
criterion	criterion	基準	criterion	other	core	762
critic	critic	評論家	critic	adjective	core	763
critical	critical	クリティカル	critic	adjective	core	764
criticism	criticism	批判	critic	noun	core	765
criticize	criticize	批判する	critic	verb	core	766
crop	crop	作物	crop	other	core	767
crucial	crucial	重要な	crucial	adjective	core	768
crude	crude	粗雑な	crude	adjective	core	769
cruel	cruel	残酷な	cruel	adjective	core	770
cruelly	cruelly	残酷に	cruel	adverb	core	771
cruelty	cruelty	残酷さ	cruelty	noun	core	772
cruise	cruise	クルーズ	cruise	verb	core	773
crush	crush	クラッシュする	crush	verb	core	774
crushing	crushing	粉砕する	crushing	verb	core	775
cue	cue	合図	cue	other	core	776
cultivate	cultivate	栽培する	cultivate	verb	core	777
cultivation	cultivation	栽培	cultivate	noun	core	778
cultivator	cultivator	耕作者	cultivate	noun	core	779
cure	cure	治す	cure	verb	core	780
curiosity	curiosity	好奇心	curiosity	noun	core	781
curious	curious	好奇心旺盛	curious	adjective	core	782
curiously	curiously	不思議なことに	curious	adverb	core	783
currency	currency	通貨	currency	other	core	784
current	current	現在の	current	adjective	core	785
currently	currently	現在	current	adverb	core	786
curse	curse	呪う	curse	verb	core	787
curve	curve	曲線	curve	other	core	788
custom	custom	カスタム	custom	other	core	789
customary	customary	習慣的な	custom	adjective	core	790
cynical	cynical	シニカルな	cynical	adjective	core	791
cynicism	cynicism	皮肉	cynicism	noun	core	792
damp	damp	湿った	damp	other	core	793
dampen	dampen	弱める	damp	verb	core	794
danger	danger	危険	danger	other	core	795
dare	dare	敢えて	dare	other	core	796
deadline	deadline	締め切り	deadline	other	core	797
deaf	deaf	聴覚障害者	deaf	noun	core	798
deal	deal	取引する	deal	verb	core	799
debt	debt	借金	debt	other	core	800
deliberation	deliberation	審議	deliberate	noun	core	801
deserted	deserted	人けのない	deserted	other	core	802
decade	decade	10年	decade	other	core	803
delicacy	delicacy	珍味	delicacy	noun	core	804
deserve	deserve	値する	deserve	verb	core	805
delicate	delicate	繊細な	delicate	adjective	core	806
designate	designate	指定する	designate	verb	core	807
decay	decay	崩壊	decay	other	core	808
deceit	deceit	欺瞞	deceit	other	core	809
delight	delight	喜び	delight	other	core	810
designation	designation	指定	designate	noun	core	811
deceive	deceive	騙す	deceive	adjective	core	812
delighted	delighted	喜んで	delighted	other	core	813
desirable	desirable	望ましい	desire	adjective	core	814
delightful	delightful	楽しい	delightful	adjective	core	815
desire	desire	欲望	desire	other	core	816
decency	decency	良識	decency	other	core	817
delinquency	delinquency	非行	delinquency	other	core	818
despair	despair	絶望	despair	noun	core	819
decent	decent	まともな	decent	adjective	core	820
delivery	delivery	配送	delivery	noun	core	821
desperate	desperate	絶望的な	desperate	adjective	core	822
decently	decently	きちんと	decent	adverb	core	823
desperation	desperation	絶望	desperate	noun	core	824
deception	deception	欺瞞	deception	noun	core	825
demand	demand	需要	demand	noun	core	826
despise	despise	軽蔑する	despise	verb	core	827
deceptive	deceptive	欺瞞的な	deceptive	adjective	core	828
decide	decide	決める	decide	verb	core	829
demanding	demanding	要求が厳しい	demanding	other	core	830
despite	despite	にもかかわらず	despite	other	core	831
decisive	decisive	決定的な	decisive	adjective	core	832
democracy	democracy	民主主義	democracy	noun	core	833
destined	destined	運命の	destined	adjective	core	834
declaration	declaration	宣言	declare	noun	core	835
democrat	democrat	民主主義者	democrat	noun	core	836
destiny	destiny	運命	destiny	other	core	837
declare	declare	宣言する	declare	verb	core	838
democratic	democratic	民主的な	democratic	adjective	core	839
destroy	destroy	破壊する	destroy	verb	core	840
decline	decline	衰退	decline	other	core	841
demonstrate	demonstrate	実演する	demonstrate	verb	core	842
destruction	destruction	破壊	destruction	noun	core	843
decorate	decorate	飾る	decorate	verb	core	844
demonstration	demonstration	デモンストレーション	demonstrate	noun	core	845
destructive	destructive	破壊的な	destructive	adjective	core	846
